leagueId,tier,number
c2f267cd-3302-470b-a28f-ec925c31db0e,SILVER,168
c2fab946-d836-4fe4-a6a2-721709c97e35,SILVER,168
c2fc4282-5c4e-4e69-a6ee-074350539289,GOLD,171
c2ff0a1e-c762-470e-acb2-0c41acf21a26,SILVER,166
c302199b-a28b-4b3b-b328-180ec9683133,SILVER,190
c306fb44-863c-4b05-b25e-d7da929066d2,SILVER,190
c3091f48-24b6-4f5c-bec3-94c049c9c9da,BRONZE,112
c31565d9-c98e-4183-8d68-1c5d26a553f0,SILVER,104
c31578a2-9989-476f-af49-85277cbb76a0,IRON,30
c3166428-3cdd-41f3-b7dc-d5d86e575e86,BRONZE,68
c3170ed7-0c37-4e0e-a52b-ae2a19a42324,IRON,42
c31c8533-9365-4d06-a730-f1029dc6be8f,PLATINUM,195
c3211ba6-07d5-4a56-9c42-bb1148e6465d,BRONZE,139
c324c727-41ef-4c00-a418-fb0b00d95896,GOLD,193
c3367075-3b31-47da-b2be-3374a144d8fc,PLATINUM,197
c33853b3-8949-450d-9279-67413b56168a,SILVER,199
c3387eee-357e-4b8c-9971-07ff922848d4,BRONZE,53
c33c5b45-7ff3-4f02-958f-d55b030b6507,SILVER,166
c33d16ee-876a-4b1e-a5af-fdd04ce1f66b,SILVER,113
c33d8938-bfaa-40d3-aa59-7641588dbab2,BRONZE,23
c33f8811-b53c-4342-ba8f-ed8a463285c5,BRONZE,144
c34355f7-0fd5-4be2-8620-8766af93e11f,SILVER,109
c34897a6-5d26-4b5c-8677-1fa31d21c48a,GOLD,184
c34a6d1d-ee8e-4294-8870-e8b475889994,SILVER,171
c34eaf3d-d340-4145-9d5b-8561c0c05748,SILVER,177
c3523c5e-8866-4522-bdfc-8f98aea6983b,GOLD,188
c3542b19-1580-4c9e-8901-7f068b8bf11a,BRONZE,71
c3558f47-33c8-4f6f-9498-54aaedd98950,BRONZE,120
c35e3446-1f73-4c08-8cd7-5eef256b1e92,SILVER,141
c36164f3-2193-4b79-8be6-2fde4b331f4e,SILVER,186
c36230b8-6b13-47d6-83a0-ba5831329cca,BRONZE,105
c3629d0f-7d1d-4193-90da-3672b8c6cb40,SILVER,173
c36353d3-be10-4ca1-a94e-ef81112571e7,GOLD,189
c36380a7-2ab2-4134-aa3f-6fdf04366bd5,SILVER,192
c3644c5c-6720-4a1f-82b5-c844b54c1df3,IRON,63
c365abc7-6a0f-4923-a064-725b807d03f3,SILVER,176
c367a3f9-e6b3-4d83-9710-1121456a2909,SILVER,158
c36a31e4-6fa8-47b2-94a7-4a96acac15d8,GOLD,198
c36b719e-5a97-44ce-b2e6-9ed4256d2d4c,SILVER,104
c36c82dd-fbe7-480b-99a6-a8d21d89928f,GOLD,101
c37aff24-2660-435c-810d-9dddd7645f9f,BRONZE,116
c37b163c-0f9b-4edd-bc32-d269553b3213,GOLD,229
c38054e0-a639-42b2-a069-cef9e8b6ed11,GOLD,146
c3810fe6-07f7-4b4c-b589-6fce7bf54497,GOLD,187
c3817f39-268e-44ba-8c3d-f6f9a9a3cabd,SILVER,100
c3881e7b-24f7-4dcc-8267-4085c7338bf2,IRON,46
c388e113-6c71-4cdc-ad3c-1383758382a4,SILVER,93
c38a72da-9c4d-4ed9-9a83-f18acf040caf,BRONZE,71
c3914d9c-2cac-4935-867c-74805e1518a2,SILVER,113
c3935e6b-856b-4f78-a6c0-713e38583705,IRON,43
c394d93b-ea1f-499c-aeb6-7f9c898f4508,SILVER,186
c39ca7a0-9e8f-4505-8f88-b04b63f03cf4,BRONZE,125
c39d53d8-2be9-4040-baf8-aebfb3cf3238,SILVER,197
c39e3514-19ad-4e24-9122-95afba511425,SILVER,188
c39ef9f3-d1ee-41e2-bcd0-19a348bc5fb5,BRONZE,50
c39f1d78-4c4a-4bb5-954e-9e3e27304915,SILVER,191
c39f2fd9-a1a9-498c-b530-a81eb31d0fe7,IRON,38
c3a3ca9f-3692-4cd7-8b0f-a4ca1929d0e2,GOLD,197
c3a4d629-64be-48c5-a443-e4d47b74ff7a,GOLD,184
c3a84c12-6908-492f-9cf5-48a9ce1f4b92,IRON,47
c3ad9074-19ae-4061-8e39-e68dfe061f91,IRON,19
c3af14f0-6afc-4cd2-b75c-8e3c9816993b,BRONZE,127
c3b386ad-300d-4dbd-8bf2-330779f195c9,GOLD,199
c3b6b9dc-4397-4179-85bd-53f223fff3f2,SILVER,190
c3b78bf3-f239-4c6f-8708-4d35d33c9376,PLATINUM,199
c3b8d49a-b7c1-42c2-bdcf-f851a855ade7,BRONZE,127
c3b94ff8-3212-4cb9-b466-960638156ea8,BRONZE,64
c3b9d813-82a6-4fc7-bcc4-c5cabe6e4113,GOLD,196
c3bb696e-d471-4d72-acf4-f9b9e54d339e,SILVER,190
c3bcbefb-3441-4e76-8ac2-a2492ae2e564,BRONZE,136
c3bd5a44-f04a-448c-8016-d550e764caf9,SILVER,190
c3be6a1c-8c1e-4d84-9e5a-4959a7aea61e,BRONZE,64
c3c271b2-4170-4e4d-9833-eb3040f0b733,SILVER,185
c3c3b2b2-a34c-4151-8504-f3f232b288db,SILVER,126
c3c80e65-8fa0-4e2e-a58a-a24ab2e39d39,GOLD,197
c3c87d28-7d74-42ad-9331-48427f0137fb,SILVER,170
c3cd3612-852c-4043-ba86-97643048a156,BRONZE,123
c3d029d3-c189-4573-b873-5312814cded7,GOLD,197
c3d19e29-be16-4b86-b686-533d53539e87,GOLD,100
c3d2d04a-8f41-411a-87b2-cb3442ae9cc6,SILVER,84
c3d747ce-64b2-4045-b6f0-041154bd35df,SILVER,171
c3d951a9-1dca-4bf1-8aad-84384324a844,BRONZE,50
c3dc7f8f-2576-4636-969d-e5d4e2fa03a1,BRONZE,128
c3ee98cf-b2d3-4f37-8bb0-84d531443c06,SILVER,188
c3efb374-f246-4652-8198-655bf58de54b,SILVER,89
c3f067a5-8eec-4c8e-a418-bdc6bb236c24,IRON,35
c3f3a960-e605-4d54-addb-43f0c7e241f3,BRONZE,148
c3f49bd2-27bd-4f5e-a948-75e483f76a9f,BRONZE,69
c3f56428-c3a7-4453-bbd9-74c95e7d4ac3,PLATINUM,202
c3fa8350-35b2-4683-8cbf-3261d36b518e,BRONZE,123
c3fdd8eb-a163-4cb6-8256-ba915780815d,SILVER,99
c4003eaf-0f45-4d69-91a5-2ed34795c0a7,SILVER,173
c40320ee-ed9a-4281-a131-05bd2ff2aa89,SILVER,187
c403b562-bd33-40b3-9080-a47b0ead0703,BRONZE,50
c4084c93-2c57-4879-b191-94a875180318,BRONZE,83
c408682d-a245-4734-ba6d-6c3ba0243238,BRONZE,139
c4093121-a6c5-40a3-9cc0-3bf61b4d0753,BRONZE,97
c40985d6-5d7b-4563-aadb-b836f2f33cd8,GOLD,196
c409b14f-5907-4a57-8dff-919fb9b064ad,BRONZE,140
c40da4a3-be41-4c92-8890-8b9b329d4ed5,BRONZE,139
c4153950-18cc-414b-b700-aa0a24709b31,GOLD,199
c416044c-4602-45c5-8f54-d0bcdd3e9bd1,GOLD,199
c4199ffe-0cd4-4839-92cf-354388459804,BRONZE,126
c41a123a-f824-4f94-973a-1708d0407c63,PLATINUM,200
c41aa28f-7e27-426b-88a7-bf052d51dcd4,SILVER,116
c41d5cd9-71ff-4478-911b-89165c06544e,IRON,47
c41d8688-87db-49e1-8183-a77c086561b2,BRONZE,124
c4202ca6-5546-4fb2-b8dd-9719832ea99d,SILVER,130
c420a04d-6e30-449f-9455-1bc7dae5a278,GOLD,188
c4213248-4258-4c17-83b4-a48e5494134f,GOLD,196
c42f7331-d869-4ebc-884f-23f924ce09ce,DIAMOND,107
c43151b6-8dd4-4354-888d-ec66d77ca10b,GOLD,199
c432c145-0f50-4a74-9560-09f9a349cb08,IRON,48
c438b406-cbd7-4347-bdfd-79990c7cc56d,SILVER,96
c43b453f-efbd-4fde-b4dd-bf4e23137cc6,GOLD,197
c43bf456-9ab8-45ed-a56a-269b5fe4ed17,SILVER,186
c43e57ef-7fdf-40dd-a179-9c201502b348,BRONZE,80
c43eb1cf-b204-4578-9323-54377543d16c,BRONZE,128
c43f02b5-03d1-495b-8d76-29756716bab8,IRON,19
c440a722-1083-4fe3-8a7d-debdb2fd2267,BRONZE,130
c443e927-2b2b-44f0-b798-654154c50dd1,BRONZE,88
c4456c68-8197-4354-95a2-79cfab5c01a2,GOLD,134
c445e7e7-3b7a-4031-92dc-42ee30a3ec17,GOLD,198
c447535a-a098-4f9b-a277-2755a1cb3223,SILVER,188
c4482b80-7a37-41e7-8de0-ce54b570668e,GOLD,155
c44a4559-70fe-4ff2-a9e8-d3e1f59c1012,SILVER,176
c44ac6e6-e996-4c11-b5c4-517144fee3d9,GOLD,196
c44b4c27-3317-429c-8267-243916cb024f,GOLD,157
c4504661-3ac3-4b3c-83d3-a57a54fa2f4e,PLATINUM,200
c451c09a-4da8-4587-9d0b-4699bd0d99ea,SILVER,189
c4529fc2-063d-4081-b6ce-7ba7e3efc43c,SILVER,167
c453dc62-9767-4bd6-9d3a-d52bd4a5abe9,BRONZE,134
c4566fa4-88dd-4ff9-a56d-209c7cdd8720,SILVER,206
c45e7d4d-3804-4265-bd91-3b9962fa4347,SILVER,188
c45f0587-1ee3-4ad7-a99d-2833ca427904,GOLD,180
c465211d-6950-4a02-a57b-e4a9bb843205,SILVER,191
c4678197-41cd-4f5a-b7e0-fe19f5513786,SILVER,189
c4680642-daa8-4ed4-844d-29c9596e5719,GOLD,191
c46e4357-11b1-42c7-a403-b71101d5805c,SILVER,168
c4716b9f-3214-45fa-8968-04e83af37289,IRON,16
c47459ac-61db-45af-964c-65f37dac017c,GOLD,193
c477c993-3a5a-418e-a24d-322121a63758,SILVER,188
c478016f-fd26-4004-b0e6-afa4f71a0daf,SILVER,175
c47810b3-de49-47e6-b9e8-bd57f92581a3,GOLD,197
c47c6327-ece8-4251-af65-984a042191a7,SILVER,92
c47c9d46-d873-47fa-9418-0bd24e26072b,BRONZE,139
c47ca4b3-59db-4684-89ec-85225aa0a219,SILVER,101
c481cb4e-8853-4116-8e47-813091800ded,BRONZE,139
c48bace5-8521-462a-b75d-c2f84d81af05,GOLD,183
c48e9793-0201-4c15-9b1e-66af5507ea6c,BRONZE,117
c48efd5f-0cc9-4aa5-a8ee-e4e9a4bc2e60,GOLD,129
c48f43be-3e42-40a9-b9dc-1281cf4d0d5f,BRONZE,32
c48f94b2-d303-4d87-8925-41f6d81fc836,GOLD,173
c49535dd-35bf-49da-aba5-10d3f59ba500,SILVER,194
c49932d9-82b7-496e-82a4-97762702df49,BRONZE,141
c49b37f7-e173-4c35-af61-0310c7cc2321,GOLD,198
c49d48c4-2022-41ee-bef8-1ed5de8c1be0,BRONZE,113
c49e892f-c3fd-4036-959b-306bab31b846,GOLD,200
c49ff230-9cea-4c13-a793-7b8340d4b47b,GOLD,197
c4a0915d-6c94-449d-9965-779462d29005,IRON,20
c4a36b16-250b-42be-a503-18909f41676c,PLATINUM,199
c4a56955-ecc2-457e-baec-fa3763a4ae16,SILVER,165
c4a5b318-4097-4c25-9760-cd9c14ac5378,SILVER,194
c4a66f2e-6174-4a07-a997-a04089846570,BRONZE,49
c4ac7da7-90b4-4b22-ba73-79d668e16be4,IRON,32
c4adfc23-c619-427d-a061-4e16f9778f42,SILVER,188
c4b2cc13-1cba-4ff7-a806-3ed07bacb7ed,GOLD,180
c4b5ad74-1adf-44ac-8f6d-a3125a8d9c9f,DIAMOND,155
c4b783d9-fc5f-490e-a7b2-6252f8a8bf45,SILVER,159
c4bcf14f-5ea8-42ef-8862-66038ccc3e3d,GOLD,108
c4be3c13-e14d-46c7-ae34-9ccd40c84f63,IRON,20
c4c16759-cd3b-4d51-8c00-9ae3461f5f69,GOLD,188
c4c789c0-7806-4de5-846e-e6008c7e8f7e,SILVER,80
c4c87804-aad7-476a-85e1-86f644916a71,GOLD,199
c4caef1e-ed1d-49c0-aac1-4f30176d6733,PLATINUM,200
c4cd0f6d-a7d7-4b1f-a4c9-4e45fa4c2171,IRON,47
c4ce4dae-d641-44a5-8355-363d66f567e3,SILVER,92
c4ce88b2-5b26-4f4c-bba7-5613053518f1,GOLD,197
c4d02ab3-ee41-4c07-834b-3532cd51f6d8,GOLD,196
c4d11458-cfbd-475c-ace2-6dea23df27c4,GOLD,190
c4d15753-247b-4288-b1ab-d12e17b6f695,GOLD,204
c4d2bfe5-b439-4e56-891b-640eb3a833d1,BRONZE,147
c4d48a2b-8980-47a0-a4a4-4bb6c0045317,GOLD,200
c4d93f47-899e-464d-93e0-b527b5818430,GOLD,185
c4da1c19-9dab-4025-8b6b-238a96ebf9a9,BRONZE,141
c4dc6e64-5443-4631-9a93-ea7180009f65,GOLD,198
c4dce056-9934-45a3-bd84-7713f13b4c9d,SILVER,187
c4df1f73-8735-4c42-8668-caf890d1f290,BRONZE,148
c4e45fd3-2d7d-4c8a-a93a-d887c1197c6f,SILVER,178
c4edd9a1-7314-4047-9ec1-fd2e76d6a704,IRON,32
c4f3ed42-e685-4c8f-86b6-2b1d0eb1a60d,GOLD,178
c4f5f843-75d6-4d4c-9920-b17e02afc0eb,IRON,38
c4f822ab-10ff-4baa-9ac4-25693e8390c9,SILVER,129
c4f9dcf5-9fa3-49f5-8d16-dc39ace80639,BRONZE,35
c4fad2f0-40ef-4b91-9433-3e923f9635b7,BRONZE,42
c4fc7126-85be-4daf-a4a1-07ea8c2a2318,SILVER,105
c4fd4c38-28a5-4f69-a80f-ea7e75140fe8,PLATINUM,200
c50364f4-893b-4cb0-9620-7f4e12e88845,SILVER,194
c503839d-d187-459b-b572-a71f004ae542,BRONZE,61
c505997e-910f-4f5c-b164-ea4d93df4c68,GOLD,100
c5062a11-caef-472c-83e1-ac17b97114e1,SILVER,138
c50ab788-14ba-4688-ab60-380ab321dccc,IRON,32
c50e9504-d7fc-412a-9ca2-03c20cb75885,SILVER,191
c510e8c7-e4ff-42c9-a2d6-1b2c2f139dac,GOLD,199
c511b022-a919-49dd-a320-4c8711b060cb,BRONZE,79
c5189e78-e107-4dac-9648-7183a68019d9,GOLD,192
c51b0364-aed0-4264-b041-49039e56dbfd,GOLD,139
c51c192a-ec83-4ed7-bf96-68ba1035033a,SILVER,184
c521d9e9-1d39-4017-8acd-985521a7aabb,SILVER,87
c524dc00-90c8-4114-bd05-510bd95e5b38,BRONZE,114
c52791bc-4918-4620-a950-9cacef2ebed3,IRON,14
c528d61a-06cd-48cc-97b5-5f48af2528af,IRON,59
c52ae027-ce10-4d3d-8849-bc43b6a04c2e,IRON,17
c52fab2e-98b7-43c7-bb6d-9bb6f34d00d7,PLATINUM,113
c53035e8-5af5-4fec-a9c8-f39dd5e7786f,GOLD,197
c530702f-be3f-4c72-9780-6da92589743b,IRON,9
c531d15c-3529-425a-9343-71ff20dd5a30,SILVER,179
c5322729-b07b-4390-b1af-f01bbf274f75,SILVER,169
c534dede-30e5-48cb-bc58-b613dd29a081,GOLD,139
c5370a71-e592-4817-b167-bc7d60c18a55,PLATINUM,207
c538c614-5dcd-440f-86af-53dee47b6a0f,BRONZE,134
c5390b85-58c0-48ee-83b4-795038b449a6,IRON,53
c53c0b11-590c-4488-9d9e-aae18e13dee0,SILVER,193
c54080ed-1d6a-41b3-82eb-01cc4f2c9d0f,SILVER,168
c547ab40-71d4-4f44-a8c6-6b1ff7c39e1e,BRONZE,93
c548820c-ff65-4e7d-8393-b06da8ba84e7,IRON,26
c54ad5d6-66ec-491f-8508-0a8881938afa,GOLD,187
c54ba0a1-2596-470a-8be5-2cf310112e09,GOLD,200
c54d06bd-cb35-4eab-864f-176da09af64e,SILVER,167
c5502004-1d93-4b7d-9ad2-b19972fdfd65,SILVER,161
c55165bc-003c-45d5-baa7-62d71ba430af,BRONZE,41
c5527f4c-fd75-445a-9af0-103660e04911,SILVER,190
c5571800-8ddf-4895-bdfa-b1a0cdf473bc,SILVER,168
c557f44e-2942-49b3-ab71-580ec465feaf,SILVER,176
c55b19ba-ea62-477e-9725-988fcf2b13fa,GOLD,126
c55b2245-73e4-4820-add3-6d5577bb6006,GOLD,198
c55c3479-bc51-4bbb-964b-0101b2520cd4,GOLD,189
c55c3d03-2b10-4577-a020-27ee4fd06e25,SILVER,78
c55ccd3b-0977-4f3f-bab9-26e7ed46a31a,IRON,54
c5607928-fd7d-4efe-8b77-72b070110677,SILVER,188
c56427e2-b5ce-4cdb-8efc-30e5a8e3ea19,SILVER,163
c5660dd3-3ea7-489a-8cef-56a759bef67b,SILVER,188
c5689365-ccce-4aef-afe4-8c5fac0c9f32,SILVER,192
c56db498-db27-4727-9b92-2da76b4dd98c,DIAMOND,249
c56dbb5d-54af-4778-8175-371745367027,BRONZE,145
c5739422-96be-4a94-af58-c0e5944629df,SILVER,74
c5798f9e-c774-4f3e-97df-adfa23ead875,IRON,47
c57d135e-6654-41bd-b2b2-e4093d799729,SILVER,179
c5805b1f-eeca-4355-b4ac-827a86fe4045,SILVER,116
c5835afc-afe8-43ab-9062-4adb4d87b99f,SILVER,138
c589ab24-ff81-4995-b063-02f4ada09be3,IRON,39
c58c99a9-ce79-493b-8a26-6898fbfb10e6,IRON,11
c58e2598-9a92-4118-9f8c-1af4b86e0a5f,SILVER,178
c592ec10-8c88-4d85-9059-6611dcf8d296,SILVER,189
c59a3d06-8a77-425f-a34e-157ce3b4669c,GOLD,191
c59c7cb0-f5ea-4c09-b6eb-820c02732b3e,IRON,18
c59cfde4-06de-4006-be5d-fa0d2d1e084a,GOLD,195
c59f9f02-ccfd-4ec8-b5ea-ba50ed17060e,SILVER,86
c5a88d34-edac-429d-a22f-7bcfb348b2a0,BRONZE,126
c5a8c3b8-436e-451b-b042-db51756c3012,PLATINUM,201
c5a8e565-5713-485a-ad5d-8b45c6bc1b06,PLATINUM,200
c5a92758-54f9-4f9c-925d-82769116d703,SILVER,94
c5af8096-234d-4977-8682-b7677848174c,BRONZE,141
c5b13382-9212-49ab-8f11-ae41dcf9e01c,GOLD,185
c5b41b9b-8f62-49de-b5d2-f7b253b50960,GOLD,198
c5b442f1-65c9-4b11-8931-885b5291292e,SILVER,188
c5b6b9a0-e5b5-47b9-a834-54d04ff88f81,IRON,54
c5bc5bcf-b520-4314-8493-a2931a410b29,SILVER,190
c5bec358-190a-4934-b30c-fa77a9247812,SILVER,167
c5bf8f60-7045-4813-ae79-1f83dd8bd9de,IRON,16
c5c00f8e-a400-4f04-a093-9f0ef4aceac5,SILVER,98
c5c0c652-5044-489b-a10b-f3b605351338,BRONZE,123
c5c4da4e-ca66-4d28-b721-c748b5f35688,SILVER,196
c5c925f6-40fe-4835-89aa-da830a5a8f8c,SILVER,193
c5c9456d-187f-4959-85f4-ea138ceb8e47,SILVER,171
c5cedcf1-3a70-4c66-bc2c-31db6cbab55f,IRON,33
c5d0d38a-65f9-41c2-9d22-25edb95301dc,GOLD,105
c5d1f488-118b-4bc2-9e64-d299b8a1317d,BRONZE,99
c5d446bf-1b79-46af-9c2a-9fcf01d16c31,BRONZE,91
c5d55d54-7ff8-4915-b27c-d18aa9d23d57,GOLD,198
c5d6329b-4e14-4181-98a6-13cb41f6f987,GOLD,192
c5d759ac-ba38-4b1a-85d7-f0732519de05,GOLD,199
c5dcc65d-1cf7-4e94-a139-3ff4e6f8198d,GOLD,181
c5e6bec0-c172-4835-a1d1-6f71b142f81b,SILVER,194
c5ea0e07-4de5-4fdd-b308-850c91df9ed3,GOLD,188
c5ed2b27-1ee3-4eb3-8343-b3b4a9e462e6,BRONZE,125
c5ef0001-a428-4a71-bbf1-3ad3cdda8341,IRON,56
c5f2ac02-5b5f-41fb-ad98-01d9621ef7f4,SILVER,167
c5f7e47d-90f8-4a45-85be-6cd5323ab806,SILVER,88
c5f84142-b9e7-4957-8be8-22b5956c37b2,BRONZE,137
c5ff31cb-1040-4f91-ae42-ebc81faf2f98,GOLD,199
c601596b-0659-4c33-a455-9017129d9121,SILVER,195
c602d41a-19c7-4659-b57b-d11e01d4664a,GOLD,98
c607b4be-2a89-4bc5-a3c0-ab9b5e4e133d,BRONZE,127
c60c3d77-36a9-4036-8dd1-da7fb1de5aac,IRON,66
c6108456-17e8-41d6-8cd0-f515601bc454,IRON,17
c611480d-c914-4fa1-9e5c-bf6c720881f8,BRONZE,132
c6122d8a-6ed4-4305-9fb2-38a668dd507c,IRON,11
c613cacc-efc3-4ad1-af3e-543b3ba1060b,GOLD,199
c614cf83-234d-40cc-91b0-8341e43058a8,BRONZE,140
c61802e5-cef9-4176-ab63-a99c07ba620a,GOLD,190
c619a772-9a95-4e0a-b36f-02598977cfed,IRON,26
c61cedda-bbf1-401e-80e3-8f447f7d60f6,GOLD,197
c6214dbd-f391-488f-86ba-3dcbdb025b90,SILVER,163
c62598ed-d79c-434e-be3a-00f6fcde0b28,BRONZE,127
c6288910-005b-4c92-a09a-5cf3599f7c71,BRONZE,129
c62be4e0-bc51-4b3b-a233-16c58aba289e,GOLD,195
c62d0bee-e9be-44ee-a1ad-20dc5d3131bb,BRONZE,78
c6303d14-4a73-4ba0-8763-f30210fa5e60,GOLD,198
c634561a-2c8f-4845-b29c-3b396fdd6105,IRON,11
c63b96ba-f256-4337-9e2e-cb5b01520b83,SILVER,187
c63e9451-49f3-4ccf-8aaf-fe6fab4616a0,BRONZE,34
c64e8bdf-b85b-4b48-b53e-63a53ab01564,IRON,35
c64ee558-1c4e-4898-9037-a9d01b2f3064,IRON,23
c6503da3-c680-449e-818c-c23c2a2f6eaf,BRONZE,119
c657c75f-569f-4593-8058-fd731040ec61,BRONZE,141
c65a67b0-82b0-466e-ae19-82e6f83df893,BRONZE,59
c65d7ada-37e9-45b9-8576-ce1076d903d1,IRON,20
c663206d-6441-4622-a8f3-e04f6292eab9,SILVER,145
c663d52f-d855-48c4-9f78-1102c883c1d8,BRONZE,40
c66e7996-d2d4-4374-9105-fd72b5b4f63f,BRONZE,156
c66f877c-5e30-4bdc-8392-02e5f974f4a7,BRONZE,166
c66fb0b2-7024-456e-b355-092f44caf74b,BRONZE,111
c66fdede-8e0b-493c-a326-947a0beecd97,BRONZE,135
c670637a-e1fa-413d-a197-34f4966bed7c,GOLD,197
c67094b5-82e4-42e9-94c2-c76f7dfe542a,BRONZE,33
c670f108-fa61-4044-a299-8cf4f7d39402,SILVER,178
c671cc56-e5a2-4fa2-b48f-978fec8b0d82,BRONZE,62
c67633e9-abc4-40da-9be9-a018471206a9,BRONZE,105
c6786318-0907-45bb-a3c2-43f943879404,GOLD,190
c67a3b30-95d0-4be2-89de-bc239b09f4a3,SILVER,188
c67f65ea-a943-4a8d-9346-0ffdfaf36bf5,BRONZE,42
c67fb01a-a89c-4d2b-9350-41a3f667cdaa,GOLD,189
c6835a8a-10e8-4700-bdc5-5d39271b2f28,BRONZE,85
c6842941-9c8a-45dc-b1c0-521a16cbd121,BRONZE,67
c684ea41-fdb4-4cd0-95fb-84d08db9a121,SILVER,94
c68ab17a-d02a-4867-b94a-3213fb91fa9c,SILVER,185
c68be293-652f-4214-a861-f0a612861214,PLATINUM,200
c695eb5b-4d47-4b2e-9a29-18926361d03f,SILVER,158
c696249a-6f53-4366-9fc9-2cc84f48f165,SILVER,159
c69ac8bb-599e-4ccd-834a-e813ea1d5b26,GOLD,198
c69b3648-0fd4-4c84-83c0-9ddea43501bc,SILVER,187
c69b8ee4-6dbb-48fb-b636-123897e5b72e,SILVER,179
c69da78a-c521-4dec-a249-dfb8c8565daf,SILVER,194
c6a8cac0-745b-4c20-a168-70fff011999a,BRONZE,122
c6aaacbf-0e3a-4f6b-8d45-8b7a2e8b3faf,SILVER,180
c6ad33c0-a126-411a-b7e1-508617c272ba,SILVER,173
c6ad534f-2f11-42d9-ade4-e62b465be8f3,SILVER,197
c6b16854-c637-4ab0-a22d-2cdbc9ca5a57,SILVER,172
c6b20bde-3862-4877-a467-4c200c888977,SILVER,191
c6b229e1-52b9-4b38-bbf4-aab1fa3d7926,GOLD,197
c6b36dde-53ff-4a66-ae47-265795e058fe,GOLD,124
c6b89265-da1d-4cac-ab11-c464fe52b3b9,SILVER,125
c6b8b69a-d13a-4814-88b9-e872febe02e9,IRON,45
c6b8d4bc-68fc-499a-81c9-40bd5fb466da,BRONZE,42
c6c138c7-ae8e-46db-8354-fb445935bc71,SILVER,167
c6c1745f-a090-478f-beba-6dd41f3e9d2b,GOLD,204
c6c28a61-f17f-447a-8138-3853c8f6ef7e,GOLD,194
c6c3b6f8-f18e-4188-8d18-16d3218efbdc,GOLD,174
c6c6a983-edc0-425e-985d-0f7f49d552a0,IRON,26
c6cc10ab-0fc4-4729-831e-bd18bb0d8066,IRON,71
c6cd5eb3-1764-410c-8316-48c64fc053d2,SILVER,164
c6ce22df-676f-424f-b200-dc76d8845469,BRONZE,46
c6cee7e0-6a72-4a0b-b18f-d8f1a7c231e6,SILVER,195
c6cf8e57-9e8b-4b18-b902-bf226717b881,GOLD,188
c6d11289-9f9c-4f66-bd16-3e5ca80c1f0a,SILVER,192
c6d144c7-3c11-4f89-9438-e798aacd8045,GOLD,198
c6d1b19b-05e7-4593-91c9-cb5cdf7f2b7b,GOLD,186
c6d309d0-f07a-42e0-aea2-d32f3910b577,IRON,45
c6d3a51d-64f7-445b-95f2-254c1fbd1870,GOLD,198
c6d61ff8-7782-42f6-abea-2a5c5475181f,GOLD,177
c6d635a4-68d2-44cf-bbf8-3405838a3aac,GOLD,198
c6da0851-95ff-414f-a6ac-9b0c651e8464,GOLD,189
c6dc8b42-daf3-4ec0-bba4-32d5c369ad85,SILVER,99
c6df7d97-78c8-4749-8ec2-df1b13b06804,SILVER,160
c6dfbeeb-04b7-4ab9-b5c2-4820f50e374f,SILVER,170
c6e23e47-5c9d-43ff-8925-aca441130686,GOLD,200
c6e32b4c-64d8-4be3-acb4-4988478b4541,SILVER,195
c6e4a0dd-8173-4103-b2b7-64f162d33a88,BRONZE,49
c6e596a5-3e2f-425f-9cec-82f9fe355026,BRONZE,77
c6ebb2b1-c0c7-44d5-b20d-064615757a83,IRON,23
c6ee7ca9-e838-4348-9002-eb4548aa8db2,SILVER,163
c6f5f6b8-80d2-43d5-b86f-bc47e754aec0,SILVER,110
c6f70e37-e371-46b2-9fe9-331fae28eda8,IRON,41
c700b244-991c-47c0-960c-64b9bc680134,GOLD,197
c702cad8-a3e7-4f18-aece-a3d27889db1e,SILVER,192
c704a1f9-c6dc-450e-8765-c0900c709c7d,SILVER,195
c705df1d-23ac-4a28-ac0f-ce86c8cae8b4,IRON,19
c709ec79-8f27-4b97-b95b-224a93f5600c,IRON,57
c713f08e-735a-461b-8b3f-776d770326e9,SILVER,190
c7156856-0643-4428-af3e-99617f638798,IRON,17
c71581c7-53ce-4b47-a035-d70b7d60aca5,SILVER,86
c715aa1f-8813-49bd-9f5d-d90e190e3019,SILVER,163
c716aeb2-ac3d-4411-87f6-dbafb388b6e1,GOLD,201
c7173a3b-6433-4e1d-9a7f-1c0b3f4417ef,SILVER,176
c7196f8a-968a-476d-900b-66bda1cf2a01,SILVER,191
c71d4141-05af-4d6b-988a-fd610e9f9209,BRONZE,99
c725b563-bb40-423f-85ea-13612dc71ee8,SILVER,161
c7269bea-a00a-43a0-851f-02aff52345fd,SILVER,187
c72868ac-6b3c-4c32-9f85-8d2892999442,PLATINUM,201
c729a41e-2815-412b-bc2d-7a0480cd7837,BRONZE,131
c72b0b69-f87e-40df-b635-efe319427237,SILVER,153
c72d7a68-7356-47e9-8854-9b82b1f7f0a3,SILVER,191
c730081c-8db9-4898-af61-08f7cc2ec253,GOLD,186
c7343322-e2e6-4a3a-9c38-bed0793147ed,BRONZE,140
c7358447-1727-4baa-998e-e8a8c9528c4e,BRONZE,52
c736ae45-4d0e-4995-8c00-217a2cec629f,GOLD,239
c737cdba-1f9e-4601-a27f-72f72b00e3a6,GOLD,199
